"price","bedrooms","grade","has_basement","living_in_m2","renovated","nice_view","perfect_condition","real_bathrooms","has_lavatory","single_floor","month","quartile_zone","year"
495000,2,2,1,274.06385,0,0,0,2,0,0,6,2,2014
240500,1,1,1,115.19972,1,0,0,1,0,1,3,1,2015
380000,2,3,1,136.56741,0,0,0,2,0,0,10,2,2014
5e+05,2,2,1,99.40621,0,0,0,1,0,1,10,3,2014
415000,3,2,0,107.76748,0,0,0,2,1,1,8,2,2014
798500,2,4,1,181.16085,0,0,0,3,0,0,3,4,2015
330000,2,2,1,134.70935,0,0,0,2,1,1,5,1,2014
485000,2,2,0,94.76106,0,0,1,1,0,1,4,4,2015
225000,2,2,0,135.63838,0,0,0,2,0,1,10,1,2014
488500,2,2,1,158.86413,0,0,0,2,0,1,4,4,2015
3e+05,2,1,1,139.3545,0,1,1,1,1,1,3,2,2015
397000,3,3,0,204.479503,0,0,0,2,1,0,3,1,2015
310000,2,3,1,197.88339,0,0,0,1,1,1,4,1,2015
850000,3,4,0,197.88339,0,0,0,2,1,0,6,4,2014
474950,2,2,0,209.03175,0,0,0,2,0,1,1,3,2015
850000,3,4,0,287.07027,1,1,0,3,1,0,5,3,2014
268000,2,2,0,149.57383,0,0,0,2,0,1,10,1,2014
430000,2,3,1,160.72219,0,0,0,2,0,1,6,3,2014
750000,3,3,1,190.45115,0,0,0,3,1,0,6,4,2014
713500,2,3,0,159.79316,1,0,0,2,0,0,11,4,2014
359950,2,2,0,119.84487,0,0,0,1,0,1,5,1,2014
403250,1,2,1,132.85129,0,0,0,1,1,1,10,2,2014
645000,3,3,1,252.69616,0,0,0,2,1,1,9,4,2014
435000,3,3,0,197.88339,0,0,0,2,1,0,11,2,2014
434000,3,3,0,186.73503,0,0,0,3,0,0,8,3,2014
211000,2,1,0,125.41905,0,0,1,1,1,1,5,2,2014
775000,3,2,1,276.85094,0,0,0,2,1,0,7,3,2014
347000,3,3,0,257.34131,0,0,0,2,1,0,7,1,2014
255000,2,1,0,107.76748,0,0,0,1,0,1,9,1,2014
329950,2,2,0,92.903,0,0,0,1,0,1,4,2,2015
715000,3,3,1,191.38018,0,0,1,2,1,1,5,4,2014
258000,3,1,0,113.34166,0,0,1,1,0,0,4,1,2015
637000,3,2,1,203.45757,0,0,1,2,1,0,2,3,2015
695000,3,3,0,279.63803,0,0,0,2,1,0,1,2,2015
555000,3,3,1,201.59951,0,0,0,2,1,1,9,4,2014
9e+05,3,3,1,313.08311,0,1,0,3,1,0,6,2,2014
3e+05,3,2,1,219.25108,0,0,0,2,0,1,8,1,2014
469000,2,2,1,156.07704,0,0,0,1,1,0,7,3,2014
349900,3,3,0,212.74787,0,0,0,2,1,0,3,1,2015
171800,3,1,0,145.85771,0,0,0,2,0,1,1,1,2015
563000,3,2,1,160.72219,0,0,0,1,0,0,1,4,2015
570000,3,4,0,240.61877,0,0,0,2,1,0,7,3,2014
365000,2,2,0,159.79316,0,0,0,2,1,0,6,1,2014
325000,2,2,0,121.70293,0,0,0,1,1,0,11,3,2014
495000,3,4,0,246.750368,0,0,0,2,1,0,5,1,2014
415000,2,2,1,246.19295,0,0,0,1,1,0,10,2,2014
356200,2,2,1,157.00607,0,1,1,2,0,1,7,1,2014
580000,2,3,0,161.65122,0,1,0,2,1,0,4,3,2015
435000,1,2,0,69.67725,0,0,1,1,0,1,4,3,2015
340000,1,1,0,65.0321,0,0,0,1,0,1,3,3,2015
618500,2,2,1,167.2254,0,0,0,2,0,1,5,3,2014
389517,3,3,0,245.26392,0,0,0,2,1,0,9,2,2014
505000,2,2,1,94.76106,0,0,0,1,0,1,7,3,2014
320000,2,1,0,165.36734,0,0,0,1,0,0,8,2,2014
562000,3,3,1,237.83168,0,0,0,2,1,1,12,3,2014
147200,2,1,0,131.92226,0,0,0,1,0,1,2,1,2015
255000,2,2,0,147.71577,0,0,0,2,0,1,7,1,2014
525000,3,4,0,267.56064,0,0,0,2,1,0,6,2,2014
214000,2,1,1,146.78674,0,0,0,2,0,1,2,1,2015
239000,2,1,0,87.32882,0,0,0,1,0,1,4,1,2015
539500,2,5,0,286.14124,0,0,0,2,1,0,6,2,2014
565000,3,2,1,177.44473,0,0,0,1,1,1,8,4,2014
576000,2,2,0,139.3545,0,0,0,1,1,1,4,4,2015
220000,2,2,0,148.6448,0,0,0,1,1,1,11,1,2014
438000,1,3,0,117.98681,0,0,0,2,0,0,7,3,2014
250000,2,1,0,136.56741,0,0,0,2,0,0,12,2,2014
850000,2,5,0,273.13482,0,0,0,2,1,0,3,4,2015
501000,1,3,1,168.15443,1,0,0,1,1,1,12,3,2014
255000,2,2,0,124.49002,0,0,0,1,1,1,3,1,2015
486000,3,5,0,330.73468,0,0,0,2,1,0,7,1,2014
291970,1,1,0,63.17404,1,0,0,1,0,1,1,2,2015
315000,3,2,0,205.31563,0,0,0,3,0,0,4,1,2015
270000,2,2,1,222.03817,0,0,0,2,1,1,3,2,2015
179950,2,2,0,89.18688,0,0,0,1,0,1,11,1,2014
444000,2,3,0,135.63838,0,0,0,2,0,0,9,3,2014
370000,1,1,1,78.96755,0,0,0,1,0,1,3,3,2015
372000,2,2,0,213.491094,0,0,0,1,0,1,1,4,2015
258000,2,3,0,160.72219,0,0,0,2,1,0,9,1,2014
501000,1,2,0,93.83203,0,0,1,1,0,1,5,3,2014
595000,3,4,0,219.25108,0,0,0,2,1,0,4,4,2015
296500,2,3,1,201.59951,0,0,0,2,1,1,5,1,2014
620000,3,2,1,197.88339,0,0,1,3,0,1,7,3,2014
350000,1,3,0,117.05778,0,0,0,2,1,0,6,3,2014
399950,3,4,0,224.82526,0,0,0,2,0,1,2,1,2015
502700,3,3,0,251.76713,0,0,0,3,1,0,11,2,2014
260000,2,2,1,133.78032,0,1,0,1,1,1,6,1,2014
379950,1,2,0,80.82561,0,0,0,1,0,1,12,3,2014
349950,3,2,1,174.65764,1,0,0,2,0,1,1,2,2015
247200,2,2,0,177.44473,1,0,0,1,1,0,10,1,2014
522500,2,4,0,220.18011,0,0,0,2,1,0,5,3,2014
790000,2,4,1,241.5478,0,0,0,2,1,1,5,3,2014
375000,2,4,1,256.41228,0,1,0,3,1,0,7,1,2014
585000,3,2,1,163.50928,0,0,0,1,1,1,11,3,2014
535000,1,3,0,165.36734,0,0,0,1,1,1,2,2,2015
375000,2,3,0,146.78674,0,0,0,2,1,0,9,2,2014
220000,3,2,1,157.9351,0,0,0,2,0,1,1,1,2015
260000,2,1,1,137.49644,0,0,0,1,0,0,8,1,2014
580000,2,3,1,138.42547,0,0,0,3,1,0,11,4,2014
325000,3,2,1,244.33489,0,1,0,3,1,0,5,1,2014
538000,2,3,0,209.03175,0,0,0,2,1,0,12,2,2014
494000,3,3,1,170.01249,0,0,0,2,1,1,6,3,2014
243500,3,2,0,149.57383,0,0,0,2,0,1,12,1,2014
365000,3,4,0,269.883215,0,0,0,2,1,0,12,1,2014
210000,1,1,0,102.1933,0,0,0,1,0,0,5,2,2015
869950,3,4,0,291.71542,0,0,0,2,1,0,12,4,2014
775000,2,4,1,280.56706,0,0,0,2,1,0,3,2,2015
572000,1,3,0,173.72861,0,0,0,2,0,1,4,4,2015
402000,2,2,1,182.08988,0,0,0,2,1,1,5,2,2014
285000,3,2,1,196.95436,0,0,0,2,0,1,3,2,2015
324500,2,2,1,178.37376,0,0,0,1,1,1,3,1,2015
325000,1,2,0,97.54815,0,0,0,1,0,1,8,1,2014
248000,2,2,0,173.72861,0,0,0,2,1,0,1,1,2015
515000,1,2,0,98.47718,0,0,0,1,0,1,5,3,2014
559000,2,4,0,288.92833,0,0,0,2,1,0,10,1,2014
375000,3,3,0,277.77997,0,0,0,2,1,0,10,1,2014
266750,2,2,0,153.28995,0,0,0,2,1,0,9,1,2014
327000,3,2,0,151.43189,0,0,0,2,1,0,8,3,2014
382000,1,3,0,153.28995,0,1,0,2,1,0,8,3,2014
261000,2,2,1,168.15443,0,0,0,1,1,1,6,1,2014
393000,1,2,0,91.04494,0,0,0,1,0,1,9,3,2014
355000,2,2,1,131.92226,0,0,0,1,1,1,10,3,2014
615000,3,3,0,199.74145,0,0,0,2,1,0,6,4,2014
790000,3,4,1,252.69616,0,0,0,3,1,0,8,3,2014
420000,2,3,1,136.56741,0,0,0,2,1,0,8,3,2014
456500,2,2,0,119.84487,0,0,0,1,0,0,7,3,2014
367999,3,3,0,318.65729,0,0,0,2,1,0,4,1,2015
179000,2,1,0,85.47076,0,0,0,1,0,1,8,1,2014
230000,3,2,1,178.37376,0,0,0,1,0,1,9,1,2014
313200,2,2,0,181.16085,0,0,0,2,1,0,2,1,2015
377500,1,1,0,78.03852,0,0,0,1,0,1,5,3,2015
380000,3,2,0,158.86413,0,0,0,2,0,1,3,2,2015
799500,3,3,0,256.41228,0,0,0,2,1,0,10,4,2014
625000,2,3,1,168.15443,0,0,0,3,1,0,5,3,2014
140000,2,2,0,101.26427,0,0,0,1,0,0,2,1,2015
380000,2,3,0,170.94152,0,0,0,2,0,1,8,2,2014
1027375,3,5,0,366.96685,0,0,0,3,0,0,7,4,2014
573500,2,4,1,204.3866,0,0,0,1,0,1,4,2,2015
589000,2,3,1,159.79316,0,0,0,3,0,0,8,4,2014
7e+05,3,2,1,229.47041,0,0,0,1,1,0,3,4,2015
195000,2,1,0,114.27069,0,0,0,2,0,0,11,1,2014
790000,2,3,1,166.29637,0,1,0,1,1,1,5,4,2014
386000,2,1,1,143.99965,0,0,0,1,1,1,2,2,2015
834950,3,4,0,300.07669,0,0,0,2,1,0,1,4,2015
350000,2,3,0,172.79958,0,0,0,2,1,0,12,2,2014
268000,2,3,1,183.94794,0,0,0,1,1,1,10,1,2014
248000,2,3,1,170.94152,0,0,0,1,1,1,4,1,2015
510000,2,2,0,137.49644,0,0,0,1,1,1,6,4,2014
949990,3,4,0,366.96685,0,0,0,3,0,0,2,4,2015
5e+05,1,2,0,86.39979,0,0,0,1,0,1,4,3,2015
287500,2,2,1,168.15443,0,0,0,1,0,1,10,2,2014
480000,2,3,0,181.16085,0,0,0,2,1,0,1,4,2015
235000,1,3,1,105.90942,0,0,0,1,0,0,5,2,2014
425000,3,2,0,222.03817,0,0,0,2,1,0,8,3,2014
350000,2,2,0,220.18011,0,0,0,2,1,0,9,2,2014
798800,2,5,1,248.05101,0,0,0,2,1,1,6,2,2014
300500,1,3,0,110.55457,0,0,0,1,1,0,4,1,2015
523950,2,3,0,131.92226,0,0,0,2,1,0,6,3,2014
523000,2,2,0,115.19972,0,0,0,1,1,1,5,3,2014
255000,3,2,0,146.78674,0,0,0,2,1,1,9,2,2014
831000,3,4,1,201.59951,1,0,0,3,0,0,5,4,2014
810000,3,4,1,366.96685,0,0,0,3,1,0,8,4,2014
537250,3,3,1,240.61877,0,0,0,2,1,1,10,2,2014
845000,3,3,1,293.57348,0,0,0,2,1,0,10,4,2014
734200,3,2,1,256.41228,0,0,1,2,1,0,5,3,2014
438500,2,2,1,138.42547,0,0,1,2,0,1,8,3,2014
250275,1,1,0,73.39337,0,0,0,1,0,1,6,2,2014
775000,3,5,1,346.52819,0,0,0,3,1,1,5,4,2015
575000,2,2,1,142.14159,0,0,0,1,0,1,4,3,2015
707000,3,3,1,328.87662,0,0,0,3,1,0,1,1,2015
340000,3,2,0,162.58025,0,0,0,2,0,1,9,2,2014
296500,2,2,0,164.43831,0,0,0,2,1,0,1,1,2015
279000,3,2,0,112.41263,0,1,0,1,0,0,8,1,2014
630000,3,3,0,177.44473,0,0,0,2,1,0,8,3,2014
260000,2,2,0,157.00607,0,0,0,1,0,1,9,2,2014
762300,3,5,0,360.46364,0,0,0,2,1,0,5,4,2014
735000,3,4,0,303.79281,0,0,0,2,1,0,12,4,2014
310000,2,2,0,132.85129,0,0,0,1,0,0,5,2,2014
525000,3,3,0,213.6769,0,0,0,2,1,1,5,3,2015
435000,1,2,0,66.89016,0,0,0,1,0,1,9,3,2014
767500,3,2,1,218.32205,0,0,0,2,0,0,4,3,2015
285000,3,2,1,163.50928,1,1,0,2,0,1,7,2,2014
355000,1,1,0,89.18688,0,0,0,1,0,1,7,3,2014
691500,3,2,0,241.5478,1,0,0,2,1,0,7,3,2014
330000,2,1,0,171.87055,1,0,0,1,1,0,8,2,2014
860000,3,5,0,366.96685,0,0,0,3,1,0,6,4,2014
310000,2,2,1,242.47683,0,0,0,2,0,1,10,1,2014
180500,1,1,0,78.96755,0,0,0,1,0,1,3,1,2015
455000,2,2,0,109.62554,0,0,0,1,1,1,6,2,2014
430000,1,2,0,88.25785,0,0,0,1,0,1,3,2,2015
438950,3,2,0,229.47041,0,1,0,2,1,0,11,1,2014
278000,2,2,1,176.5157,0,0,0,1,1,1,4,1,2015
190000,1,1,0,62.24501,0,0,0,1,0,1,3,2,2015
399995,2,3,0,105.90942,0,0,0,1,1,0,3,3,2015
449950,2,2,0,201.59951,0,0,0,2,1,0,6,2,2014
321000,2,2,0,119.84487,0,0,0,1,0,0,10,2,2014
1027375,3,5,1,294.50251,0,0,0,3,1,0,4,4,2015
260000,2,2,1,146.78674,0,0,0,1,1,1,6,1,2014
5e+05,2,3,1,138.42547,0,0,0,3,1,0,12,4,2014
435000,2,2,1,175.58667,0,0,0,2,1,1,6,2,2014
505000,1,3,1,98.47718,0,0,0,2,1,0,7,4,2014
497000,2,3,0,113.34166,0,0,0,2,1,0,5,3,2015
515000,3,4,0,333.52177,0,0,0,3,0,0,10,1,2014
615000,2,3,1,183.94794,0,0,0,2,1,0,9,3,2014
5e+05,2,3,0,163.50928,0,0,0,2,1,0,5,3,2014
184900,2,1,0,96.61912,0,0,0,1,0,1,7,1,2014
519950,2,3,0,108.69651,0,0,0,2,1,0,5,3,2014
490000,2,3,1,221.10914,0,0,0,2,1,1,10,3,2014
775000,3,4,0,284.28318,0,0,0,2,1,0,11,4,2014
435500,1,2,1,94.76106,0,0,0,1,1,1,1,3,2015
359000,1,3,1,127.27711,0,0,0,2,1,0,5,2,2015
280000,2,2,0,114.27069,0,0,0,1,1,1,6,2,2014
408474,2,3,0,167.2254,0,0,0,2,1,0,3,3,2015
825000,1,2,1,170.01249,0,0,0,2,0,1,9,4,2014
1027375,3,5,0,349.31528,0,0,0,3,1,0,4,4,2015
525000,3,3,1,196.95436,0,0,0,1,1,1,3,4,2015
259950,2,2,0,125.41905,0,0,0,1,1,1,8,1,2014
299500,1,1,0,68.74822,0,0,0,1,0,1,4,2,2015
289900,2,2,0,113.34166,0,0,1,1,1,1,7,2,2014
379000,3,2,1,118.91584,0,0,1,1,1,0,7,2,2014
580000,3,2,0,329.80565,0,0,0,2,1,0,7,4,2014
353500,2,3,1,117.05778,0,0,0,2,1,0,12,3,2014
760000,2,2,0,183.94794,0,0,1,2,1,1,6,4,2014
315000,3,2,1,171.87055,0,0,0,1,1,1,11,1,2014
4e+05,3,3,1,284.28318,0,0,0,2,1,1,1,2,2015
457500,2,1,0,89.18688,0,0,0,1,0,0,4,2,2015
605000,2,3,1,193.23824,0,0,0,2,1,1,7,4,2014
588500,2,3,1,216.46399,0,0,0,1,1,1,5,4,2014
719950,3,5,0,301.00572,0,0,0,2,1,0,6,2,2014
221000,2,2,1,152.36092,0,0,0,2,1,1,6,1,2014
522000,2,2,0,114.27069,0,0,0,1,0,0,4,3,2015
750000,3,3,0,325.1605,1,0,0,3,1,0,1,4,2015
420000,3,5,0,312.15408,0,0,0,2,1,0,3,1,2015
391500,2,3,0,178.37376,0,0,0,2,1,0,7,2,2014
805000,3,4,1,311.22505,0,0,0,3,0,1,11,4,2014
331292,2,2,0,154.21898,0,0,0,1,1,1,7,2,2014
3e+05,2,2,0,147.71577,0,0,0,2,1,0,8,2,2014
559900,2,4,1,272.20579,0,0,0,2,1,1,6,3,2014
488000,2,2,0,147.71577,0,0,0,2,1,0,5,3,2014
392000,3,3,1,347.45722,0,0,0,2,1,0,7,1,2014
305000,3,3,0,225.75429,0,0,0,2,1,0,2,1,2015
385000,2,1,0,113.34166,0,0,0,1,0,1,5,3,2014
250000,2,2,1,177.44473,0,0,0,1,1,1,11,1,2014
399950,2,4,0,238.76071,0,0,0,2,1,0,6,1,2014
779000,2,4,0,146.78674,0,1,0,2,1,0,9,4,2014
533000,3,2,0,143.99965,0,0,0,1,0,0,8,3,2014
1017000,2,4,1,242.012315,0,1,0,2,1,0,3,4,2015
650000,3,3,1,208.10272,0,0,0,2,1,1,4,4,2015
247000,3,2,1,147.71577,0,0,1,2,0,1,4,1,2015
268000,3,2,1,179.30279,0,0,0,2,0,1,5,1,2014
539500,3,3,1,251.76713,0,0,0,3,1,0,12,2,2014
578000,2,3,1,196.95436,0,1,0,1,1,1,9,1,2014
357000,3,3,0,277.77997,0,0,0,2,1,0,8,2,2014
560000,3,3,0,273.13482,0,0,0,2,1,0,1,3,2015
265000,3,2,1,185.806,0,0,0,2,1,0,1,1,2015
325000,1,2,0,130.0642,0,0,0,1,0,1,8,3,2014
235000,1,2,0,75.25143,0,0,1,1,0,1,5,2,2014
415000,2,3,0,117.98681,0,0,0,1,1,0,4,3,2015
429000,3,2,0,125.41905,0,0,0,1,0,0,12,3,2014
459950,2,2,0,217.39302,0,0,0,2,1,0,3,3,2015
420000,2,3,0,164.43831,0,0,0,2,1,0,10,4,2014
480000,2,3,0,152.36092,0,0,0,2,1,0,7,3,2014
5e+05,2,3,0,205.31563,0,0,0,2,1,0,12,2,2014
635000,3,3,1,275.92191,0,0,0,2,1,1,4,2,2015
570000,1,2,0,102.1933,0,0,0,1,0,1,12,4,2014
384000,3,4,0,299.14766,0,0,0,2,1,0,9,1,2014
514500,3,4,1,277.77997,0,1,0,2,1,1,1,1,2015
471000,3,2,1,134.70935,0,0,0,1,1,1,11,4,2014
490000,1,2,0,91.97397,0,0,0,1,0,1,10,3,2014
762500,2,5,0,309.36699,0,0,0,2,1,0,7,4,2014
645000,2,2,1,210.88981,0,0,0,1,1,1,7,3,2014
680000,2,2,1,149.57383,0,1,0,2,1,1,3,4,2015
279950,2,2,1,162.58025,0,0,0,2,0,1,6,1,2014
441000,3,2,0,102.1933,0,0,0,1,1,1,12,3,2014
915000,2,2,1,260.1284,0,0,1,2,1,1,2,4,2015
89000,2,1,0,83.6127,0,0,0,1,0,1,10,1,2014
365000,2,2,1,152.36092,0,0,0,1,1,1,8,2,2014
459000,2,2,1,160.72219,0,0,0,1,1,1,10,2,2014
938000,2,5,0,287.07027,0,1,0,2,1,0,4,4,2015
336000,2,3,0,117.05778,0,0,0,2,1,0,9,3,2014
440000,2,2,1,218.32205,0,0,0,1,1,1,10,2,2014
1010000,3,5,0,290.78639,0,0,0,3,1,0,8,3,2014
307000,3,2,1,222.03817,0,0,0,2,0,0,4,1,2015
226500,2,2,0,144.92868,0,0,0,2,0,1,12,1,2014
236000,2,2,0,123.56099,0,0,0,1,1,1,6,1,2014
582000,3,3,1,258.27034,0,0,0,2,1,1,7,4,2014
534500,2,3,0,157.9351,0,0,0,2,1,0,6,3,2014
606500,2,3,0,201.59951,0,0,0,2,1,0,5,4,2015
197000,3,2,0,126.34808,0,0,0,1,0,1,2,1,2015
715000,3,4,0,305.65087,0,0,0,2,1,0,6,4,2014
310000,1,1,0,69.67725,0,0,0,1,0,1,4,2,2015
459000,3,4,0,259.19937,0,0,0,2,1,0,10,2,2014
5e+05,1,2,1,133.78032,0,1,0,1,0,1,12,3,2014
568000,2,3,0,161.65122,0,0,0,2,1,0,4,3,2015
240000,1,1,0,54.81277,0,0,0,1,0,1,3,2,2015
897000,3,4,0,261.98646,0,0,0,2,1,0,10,3,2014
280000,3,2,1,196.02533,0,0,0,2,0,1,10,2,2014
439900,1,3,0,130.99323,1,0,1,2,0,0,6,3,2014
353000,2,3,0,233.18653,0,0,0,2,1,0,2,1,2015
810000,3,3,1,261.98646,0,0,0,2,1,0,1,4,2015
162500,2,2,0,129.13517,0,0,0,1,1,1,1,1,2015
284900,1,2,1,107.76748,0,0,0,1,1,0,4,2,2015
142500,1,1,0,64.10307,0,0,0,1,0,1,4,1,2015
335000,2,2,0,144.92868,0,0,0,1,1,1,7,4,2014
531155,3,4,0,261.05743,0,0,0,2,1,0,9,2,2014
8e+05,2,5,1,355.81849,0,0,0,3,1,0,7,4,2014
335000,1,2,0,130.99323,0,0,0,1,0,1,4,1,2015
220000,3,2,0,170.01249,0,0,0,1,1,0,9,1,2014
795000,3,4,1,297.2896,0,0,0,3,1,0,6,3,2014
299000,2,1,1,140.28353,0,0,0,1,0,1,3,2,2015
190500,2,2,1,129.13517,0,0,0,2,0,1,8,1,2014
646000,3,3,1,232.2575,0,0,0,2,1,1,6,4,2014
393000,3,3,0,166.29637,0,0,0,1,1,1,2,2,2015
224000,2,1,0,139.3545,0,0,0,1,1,1,6,2,2014
510000,2,2,0,171.87055,1,0,0,2,0,1,1,3,2015
1027375,3,5,0,366.96685,0,0,0,3,1,0,12,3,2014
4e+05,2,2,0,125.41905,0,0,0,2,0,1,10,3,2014
519990,3,3,1,157.00607,0,0,0,3,1,0,1,4,2015
650000,2,4,0,266.63161,0,0,0,2,1,0,11,3,2014
325000,2,2,1,173.72861,0,0,0,2,1,1,9,2,2014
250000,2,2,1,97.54815,0,0,0,2,1,0,1,1,2015
231500,2,2,1,151.43189,0,0,0,2,1,1,7,1,2014
231000,2,2,1,152.36092,0,0,0,2,0,1,9,1,2014
645000,2,5,0,304.72184,0,0,0,2,1,1,12,1,2014
407000,2,3,0,105.90942,0,0,0,1,0,1,2,3,2015
375000,2,2,1,155.14801,0,0,0,2,1,1,12,2,2014
890000,3,3,1,240.61877,0,0,0,1,0,0,10,3,2014
210000,1,2,0,141.21256,0,0,0,1,0,0,4,1,2015
660000,3,4,0,294.50251,0,0,0,2,1,0,4,2,2015
160000,2,1,0,81.75464,0,0,0,1,0,1,2,1,2015
240000,3,2,1,113.34166,0,0,0,1,0,1,2,1,2015
678500,2,2,0,112.41263,0,1,1,2,1,0,3,3,2015
719000,3,2,1,205.31563,0,0,1,2,1,0,9,3,2014
475000,2,2,0,157.00607,0,0,0,2,1,0,9,4,2014
411000,3,3,0,220.18011,0,0,0,2,0,0,7,1,2014
339950,2,3,1,198.81242,0,0,0,2,1,1,10,2,2014
257000,1,2,0,71.53531,0,0,0,1,0,1,12,2,2014
219900,2,1,0,84.54173,0,0,0,1,0,1,5,1,2014
580000,2,2,0,146.78674,0,0,0,2,1,0,3,4,2015
435000,2,2,1,136.56741,0,0,0,2,1,1,9,3,2014
290000,2,3,0,219.25108,0,0,0,2,1,0,2,1,2015
730000,3,2,1,304.72184,0,0,0,2,1,1,3,4,2015
2e+05,2,2,0,101.26427,0,0,0,1,1,1,6,1,2014
406430,2,2,0,128.20614,0,0,0,2,0,1,9,4,2014
710000,1,2,1,166.29637,0,0,0,1,0,1,5,4,2014
634800,3,2,0,304.72184,0,0,0,3,0,0,12,4,2014
578550,2,3,0,196.95436,0,0,0,2,1,0,3,3,2015
275000,2,2,0,143.07062,0,0,0,2,0,1,12,1,2014
375000,2,3,0,127.27711,0,0,0,3,1,0,12,3,2014
347000,2,2,0,115.19972,0,0,0,1,1,1,6,4,2014
158000,2,2,1,101.26427,0,0,0,2,0,1,5,2,2015
451000,3,2,0,155.14801,0,0,0,2,1,0,6,3,2014
788000,3,4,1,341.88304,0,0,0,3,1,0,5,3,2014
315000,3,2,0,194.16727,0,0,0,2,1,0,6,2,2014
663000,2,2,1,263.84452,0,0,0,2,1,1,10,4,2014
190500,2,3,1,103.12233,0,0,0,1,1,0,3,3,2015
1027375,3,2,1,214.60593,0,0,0,1,1,1,5,4,2014
695000,1,3,0,201.59951,0,1,0,2,1,1,2,4,2015
470000,2,1,1,135.63838,0,0,0,1,0,1,4,2,2015
852000,2,2,1,222.9672,0,0,0,3,0,0,4,4,2015
675000,2,5,0,257.34131,0,0,0,2,1,0,10,3,2014
6e+05,3,4,0,314.01214,0,0,0,2,1,0,1,2,2015
1027375,3,4,0,256.41228,1,1,0,3,1,0,1,3,2015
994000,3,5,0,322.37341,0,0,0,2,1,0,8,4,2014
830000,1,2,0,197.88339,0,0,0,1,1,1,1,4,2015
326989,2,3,0,191.38018,0,0,0,2,1,0,7,2,2014
1027375,3,3,0,147.71577,0,0,0,2,1,0,3,4,2015
485000,2,3,1,226.68332,0,0,0,2,1,0,7,4,2014
425000,3,4,0,249.816167,0,0,0,2,1,0,2,1,2015
454000,2,2,0,147.71577,0,0,0,2,1,0,8,3,2014
613500,2,4,0,174.286028,0,0,0,3,1,0,5,3,2015
458000,3,3,1,298.868951,0,0,0,3,1,0,7,1,2014
672600,2,3,1,141.21256,1,0,0,2,1,0,8,3,2014
132500,2,1,1,78.96755,0,0,0,1,1,1,2,1,2015
470000,3,2,1,202.52854,0,0,0,1,1,0,9,3,2014
298450,3,3,1,195.0963,0,0,0,3,0,1,5,1,2014
205000,2,2,0,87.32882,0,0,0,1,0,1,8,1,2014
358000,2,2,0,168.15443,0,0,1,1,1,1,6,1,2014
575000,2,2,1,167.2254,0,0,1,2,0,0,10,3,2014
580000,3,2,1,216.46399,0,0,0,2,1,0,7,3,2014
6e+05,2,3,0,213.6769,0,1,0,1,1,1,12,2,2014
170000,1,2,1,115.19972,0,0,0,1,0,1,1,1,2015
850000,3,3,1,292.64445,1,0,0,3,1,0,8,3,2014
190000,2,1,0,111.4836,0,0,0,1,0,1,11,1,2014
504500,2,3,1,169.08346,0,1,0,2,1,0,9,3,2014
718000,3,3,1,272.20579,0,0,1,2,1,1,2,3,2015
293467,3,2,0,147.71577,0,0,0,2,0,0,2,3,2015
715000,3,4,1,176.5157,0,0,0,2,1,1,1,4,2015
347500,3,3,0,212.74787,0,0,0,2,1,0,3,2,2015
273148,2,2,1,158.86413,0,0,0,1,1,1,9,1,2014
325000,1,2,0,90.11591,0,0,0,2,0,1,10,2,2014
405000,2,2,0,132.85129,0,0,0,2,1,1,10,4,2014
313100,3,2,1,247.12198,0,0,0,2,1,1,3,1,2015
565000,3,2,0,201.59951,0,0,1,1,0,1,2,4,2015
305000,3,2,0,167.2254,0,0,0,2,0,1,12,2,2014
264950,3,2,1,168.15443,0,0,0,1,0,1,6,1,2014
398000,3,2,0,131.92226,0,0,0,1,0,1,9,3,2014
210000,2,1,0,99.40621,0,0,0,1,0,1,7,1,2014
381500,1,4,0,200.67048,0,0,0,2,0,1,9,1,2014
378750,2,2,1,200.67048,1,0,0,2,1,0,6,2,2014
375000,2,2,0,114.27069,0,0,0,1,0,1,8,4,2014
780000,3,3,1,241.5478,0,1,0,2,0,1,7,4,2014
599000,2,3,1,237.83168,0,0,0,2,0,1,7,4,2014
5e+05,1,2,0,118.91584,0,0,0,1,0,1,4,3,2015
275000,3,1,0,132.85129,0,0,0,1,0,0,10,3,2014
480000,3,4,0,313.08311,0,1,0,3,1,0,5,2,2014
245000,2,2,0,126.34808,0,0,1,1,1,0,1,1,2015
488500,2,2,0,169.08346,0,0,0,2,1,0,10,3,2014
340000,2,2,0,159.79316,0,0,0,2,1,1,2,2,2015
860000,3,3,1,182.08988,0,0,0,2,1,1,5,4,2015
533000,2,2,1,155.14801,0,0,0,1,0,1,5,3,2014
505000,3,3,1,204.3866,0,0,0,2,1,1,7,4,2014
481203,1,2,0,87.32882,0,0,0,1,0,1,3,3,2015
231000,2,2,0,113.34166,0,0,0,1,1,1,4,1,2015
564000,3,2,1,182.08988,0,0,0,1,1,1,4,3,2015
675000,3,3,0,261.98646,0,0,0,2,1,0,5,3,2014
5e+05,3,4,1,248.05101,0,0,0,3,1,1,9,2,2014
515000,2,3,0,197.88339,0,0,0,2,1,0,12,4,2014
593450,3,3,0,197.88339,0,0,0,2,1,0,4,3,2015
505657,3,3,0,259.19937,0,0,0,2,1,0,8,2,2014
390000,2,3,0,218.32205,0,0,0,2,1,0,12,2,2014
